Date,CPI
2020-08-18,259.411
2020-08-19,259.411
2020-08-20,259.411
2020-08-21,259.411
2020-08-22,259.411
2020-08-23,259.411
2020-08-24,259.411
2020-08-25,259.411
2020-08-26,259.411
2020-08-27,259.411
2020-08-28,259.411
2020-08-29,259.411
2020-08-30,259.411
2020-08-31,259.411
2020-09-01,260.029
2020-09-02,260.029
2020-09-03,260.029
2020-09-04,260.029
2020-09-05,260.029
2020-09-06,260.029
2020-09-07,260.029
2020-09-08,260.029
2020-09-09,260.029
2020-09-10,260.029
2020-09-11,260.029
2020-09-12,260.029
2020-09-13,260.029
2020-09-14,260.029
2020-09-15,260.029
2020-09-16,260.029
2020-09-17,260.029
2020-09-18,260.029
2020-09-19,260.029
2020-09-20,260.029
2020-09-21,260.029
2020-09-22,260.029
2020-09-23,260.029
2020-09-24,260.029
2020-09-25,260.029
2020-09-26,260.029
2020-09-27,260.029
2020-09-28,260.029
2020-09-29,260.029
2020-09-30,260.029
2020-10-01,260.286
2020-10-02,260.286
2020-10-03,260.286
2020-10-04,260.286
2020-10-05,260.286
2020-10-06,260.286
2020-10-07,260.286
2020-10-08,260.286
2020-10-09,260.286
2020-10-10,260.286
2020-10-11,260.286
2020-10-12,260.286
2020-10-13,260.286
2020-10-14,260.286
2020-10-15,260.286
2020-10-16,260.286
2020-10-17,260.286
2020-10-18,260.286
2020-10-19,260.286
2020-10-20,260.286
2020-10-21,260.286
2020-10-22,260.286
2020-10-23,260.286
2020-10-24,260.286
2020-10-25,260.286
2020-10-26,260.286
2020-10-27,260.286
2020-10-28,260.286
2020-10-29,260.286
2020-10-30,260.286
2020-10-31,260.286
2020-11-01,260.813
2020-11-02,260.813
2020-11-03,260.813
2020-11-04,260.813
2020-11-05,260.813
2020-11-06,260.813
2020-11-07,260.813
2020-11-08,260.813
2020-11-09,260.813
2020-11-10,260.813
2020-11-11,260.813
2020-11-12,260.813
2020-11-13,260.813
2020-11-14,260.813
2020-11-15,260.813
2020-11-16,260.813
2020-11-17,260.813
2020-11-18,260.813
2020-11-19,260.813
2020-11-20,260.813
2020-11-21,260.813
2020-11-22,260.813
2020-11-23,260.813
2020-11-24,260.813
2020-11-25,260.813
2020-11-26,260.813
2020-11-27,260.813
2020-11-28,260.813
2020-11-29,260.813
2020-11-30,260.813
2020-12-01,262.035
2020-12-02,262.035
2020-12-03,262.035
2020-12-04,262.035
2020-12-05,262.035
2020-12-06,262.035
2020-12-07,262.035
2020-12-08,262.035
2020-12-09,262.035
2020-12-10,262.035
2020-12-11,262.035
2020-12-12,262.035
2020-12-13,262.035
2020-12-14,262.035
2020-12-15,262.035
2020-12-16,262.035
2020-12-17,262.035
2020-12-18,262.035
2020-12-19,262.035
2020-12-20,262.035
2020-12-21,262.035
2020-12-22,262.035
2020-12-23,262.035
2020-12-24,262.035
2020-12-25,262.035
2020-12-26,262.035
2020-12-27,262.035
2020-12-28,262.035
2020-12-29,262.035
2020-12-30,262.035
2020-12-31,262.035
2021-01-01,262.65
2021-01-02,262.65
2021-01-03,262.65
2021-01-04,262.65
2021-01-05,262.65
2021-01-06,262.65
2021-01-07,262.65
2021-01-08,262.65
2021-01-09,262.65
2021-01-10,262.65
2021-01-11,262.65
2021-01-12,262.65
2021-01-13,262.65
2021-01-14,262.65
2021-01-15,262.65
2021-01-16,262.65
2021-01-17,262.65
2021-01-18,262.65
2021-01-19,262.65
2021-01-20,262.65
2021-01-21,262.65
2021-01-22,262.65
2021-01-23,262.65
2021-01-24,262.65
2021-01-25,262.65
2021-01-26,262.65
2021-01-27,262.65
2021-01-28,262.65
2021-01-29,262.65
2021-01-30,262.65
2021-01-31,262.65
2021-02-01,263.638
2021-02-02,263.638
2021-02-03,263.638
2021-02-04,263.638
2021-02-05,263.638
2021-02-06,263.638
2021-02-07,263.638
2021-02-08,263.638
2021-02-09,263.638
2021-02-10,263.638
2021-02-11,263.638
2021-02-12,263.638
2021-02-13,263.638
2021-02-14,263.638
2021-02-15,263.638
2021-02-16,263.638
2021-02-17,263.638
2021-02-18,263.638
2021-02-19,263.638
2021-02-20,263.638
2021-02-21,263.638
2021-02-22,263.638
2021-02-23,263.638
2021-02-24,263.638
2021-02-25,263.638
2021-02-26,263.638
2021-02-27,263.638
2021-02-28,263.638
2021-03-01,264.914
2021-03-02,264.914
2021-03-03,264.914
2021-03-04,264.914
2021-03-05,264.914
2021-03-06,264.914
2021-03-07,264.914
2021-03-08,264.914
2021-03-09,264.914
2021-03-10,264.914
2021-03-11,264.914
2021-03-12,264.914
2021-03-13,264.914
2021-03-14,264.914
2021-03-15,264.914
2021-03-16,264.914
2021-03-17,264.914
2021-03-18,264.914
2021-03-19,264.914
2021-03-20,264.914
2021-03-21,264.914
2021-03-22,264.914
2021-03-23,264.914
2021-03-24,264.914
2021-03-25,264.914
2021-03-26,264.914
2021-03-27,264.914
2021-03-28,264.914
2021-03-29,264.914
2021-03-30,264.914
2021-03-31,264.914
2021-04-01,266.67
2021-04-02,266.67
2021-04-03,266.67
2021-04-04,266.67
2021-04-05,266.67
2021-04-06,266.67
2021-04-07,266.67
2021-04-08,266.67
2021-04-09,266.67
2021-04-10,266.67
2021-04-11,266.67
2021-04-12,266.67
2021-04-13,266.67
2021-04-14,266.67
2021-04-15,266.67
2021-04-16,266.67
2021-04-17,266.67
2021-04-18,266.67
2021-04-19,266.67
2021-04-20,266.67
2021-04-21,266.67
2021-04-22,266.67
2021-04-23,266.67
2021-04-24,266.67
2021-04-25,266.67
2021-04-26,266.67
2021-04-27,266.67
2021-04-28,266.67
2021-04-29,266.67
2021-04-30,266.67
2021-05-01,268.444
2021-05-02,268.444
2021-05-03,268.444
2021-05-04,268.444
2021-05-05,268.444
2021-05-06,268.444
2021-05-07,268.444
2021-05-08,268.444
2021-05-09,268.444
2021-05-10,268.444
2021-05-11,268.444
2021-05-12,268.444
2021-05-13,268.444
2021-05-14,268.444
2021-05-15,268.444
2021-05-16,268.444
2021-05-17,268.444
2021-05-18,268.444
2021-05-19,268.444
2021-05-20,268.444
2021-05-21,268.444
2021-05-22,268.444
2021-05-23,268.444
2021-05-24,268.444
2021-05-25,268.444
2021-05-26,268.444
2021-05-27,268.444
2021-05-28,268.444
2021-05-29,268.444
2021-05-30,268.444
2021-05-31,268.444
2021-06-01,270.559
2021-06-02,270.559
2021-06-03,270.559
2021-06-04,270.559
2021-06-05,270.559
2021-06-06,270.559
2021-06-07,270.559
2021-06-08,270.559
2021-06-09,270.559
2021-06-10,270.559
2021-06-11,270.559
2021-06-12,270.559
2021-06-13,270.559
2021-06-14,270.559
2021-06-15,270.559
2021-06-16,270.559
2021-06-17,270.559
2021-06-18,270.559
2021-06-19,270.559
2021-06-20,270.559
2021-06-21,270.559
2021-06-22,270.559
2021-06-23,270.559
2021-06-24,270.559
2021-06-25,270.559
2021-06-26,270.559
2021-06-27,270.559
2021-06-28,270.559
2021-06-29,270.559
2021-06-30,270.559
2021-07-01,271.764
2021-07-02,271.764
2021-07-03,271.764
2021-07-04,271.764
2021-07-05,271.764
2021-07-06,271.764
2021-07-07,271.764
2021-07-08,271.764
2021-07-09,271.764
2021-07-10,271.764
2021-07-11,271.764
2021-07-12,271.764
2021-07-13,271.764
2021-07-14,271.764
2021-07-15,271.764
2021-07-16,271.764
2021-07-17,271.764
2021-07-18,271.764
2021-07-19,271.764
2021-07-20,271.764
2021-07-21,271.764
2021-07-22,271.764
2021-07-23,271.764
2021-07-24,271.764
2021-07-25,271.764
2021-07-26,271.764
2021-07-27,271.764
2021-07-28,271.764
2021-07-29,271.764
2021-07-30,271.764
2021-07-31,271.764
2021-08-01,272.87
2021-08-02,272.87
2021-08-03,272.87
2021-08-04,272.87
2021-08-05,272.87
2021-08-06,272.87
2021-08-07,272.87
2021-08-08,272.87
2021-08-09,272.87
2021-08-10,272.87
2021-08-11,272.87
2021-08-12,272.87
2021-08-13,272.87
2021-08-14,272.87
2021-08-15,272.87
2021-08-16,272.87
2021-08-17,272.87
2021-08-18,272.87
2021-08-19,272.87
2021-08-20,272.87
2021-08-21,272.87
2021-08-22,272.87
2021-08-23,272.87
2021-08-24,272.87
2021-08-25,272.87
2021-08-26,272.87
2021-08-27,272.87
2021-08-28,272.87
2021-08-29,272.87
2021-08-30,272.87
2021-08-31,272.87
2021-09-01,274.028
2021-09-02,274.028
2021-09-03,274.028
2021-09-04,274.028
2021-09-05,274.028
2021-09-06,274.028
2021-09-07,274.028
2021-09-08,274.028
2021-09-09,274.028
2021-09-10,274.028
2021-09-11,274.028
2021-09-12,274.028
2021-09-13,274.028
2021-09-14,274.028
2021-09-15,274.028
2021-09-16,274.028
2021-09-17,274.028
2021-09-18,274.028
2021-09-19,274.028
2021-09-20,274.028
2021-09-21,274.028
2021-09-22,274.028
2021-09-23,274.028
2021-09-24,274.028
2021-09-25,274.028
2021-09-26,274.028
2021-09-27,274.028
2021-09-28,274.028
2021-09-29,274.028
2021-09-30,274.028
2021-10-01,276.522
2021-10-02,276.522
2021-10-03,276.522
2021-10-04,276.522
2021-10-05,276.522
2021-10-06,276.522
2021-10-07,276.522
2021-10-08,276.522
2021-10-09,276.522
2021-10-10,276.522
2021-10-11,276.522
2021-10-12,276.522
2021-10-13,276.522
2021-10-14,276.522
2021-10-15,276.522
2021-10-16,276.522
2021-10-17,276.522
2021-10-18,276.522
2021-10-19,276.522
2021-10-20,276.522
2021-10-21,276.522
2021-10-22,276.522
2021-10-23,276.522
2021-10-24,276.522
2021-10-25,276.522
2021-10-26,276.522
2021-10-27,276.522
2021-10-28,276.522
2021-10-29,276.522
2021-10-30,276.522
2021-10-31,276.522
2021-11-01,278.711
2021-11-02,278.711
2021-11-03,278.711
2021-11-04,278.711
2021-11-05,278.711
2021-11-06,278.711
2021-11-07,278.711
2021-11-08,278.711
2021-11-09,278.711
2021-11-10,278.711
2021-11-11,278.711
2021-11-12,278.711
2021-11-13,278.711
2021-11-14,278.711
2021-11-15,278.711
2021-11-16,278.711
2021-11-17,278.711
2021-11-18,278.711
2021-11-19,278.711
2021-11-20,278.711
2021-11-21,278.711
2021-11-22,278.711
2021-11-23,278.711
2021-11-24,278.711
2021-11-25,278.711
2021-11-26,278.711
2021-11-27,278.711
2021-11-28,278.711
2021-11-29,278.711
2021-11-30,278.711
2021-12-01,280.887
2021-12-02,280.887
2021-12-03,280.887
2021-12-04,280.887
2021-12-05,280.887
2021-12-06,280.887
2021-12-07,280.887
2021-12-08,280.887
2021-12-09,280.887
2021-12-10,280.887
2021-12-11,280.887
2021-12-12,280.887
2021-12-13,280.887
2021-12-14,280.887
2021-12-15,280.887
2021-12-16,280.887
2021-12-17,280.887
2021-12-18,280.887
2021-12-19,280.887
2021-12-20,280.887
2021-12-21,280.887
2021-12-22,280.887
2021-12-23,280.887
2021-12-24,280.887
2021-12-25,280.887
2021-12-26,280.887
2021-12-27,280.887
2021-12-28,280.887
2021-12-29,280.887
2021-12-30,280.887
2021-12-31,280.887
2022-01-01,282.599
2022-01-02,282.599
2022-01-03,282.599
2022-01-04,282.599
2022-01-05,282.599
2022-01-06,282.599
2022-01-07,282.599
2022-01-08,282.599
2022-01-09,282.599
2022-01-10,282.599
2022-01-11,282.599
2022-01-12,282.599
2022-01-13,282.599
2022-01-14,282.599
2022-01-15,282.599
2022-01-16,282.599
2022-01-17,282.599
2022-01-18,282.599
2022-01-19,282.599
2022-01-20,282.599
2022-01-21,282.599
2022-01-22,282.599
2022-01-23,282.599
2022-01-24,282.599
2022-01-25,282.599
2022-01-26,282.599
2022-01-27,282.599
2022-01-28,282.599
2022-01-29,282.599
2022-01-30,282.599
2022-01-31,282.599
2022-02-01,284.61
2022-02-02,284.61
2022-02-03,284.61
2022-02-04,284.61
2022-02-05,284.61
2022-02-06,284.61
2022-02-07,284.61
2022-02-08,284.61
2022-02-09,284.61
2022-02-10,284.61
2022-02-11,284.61
2022-02-12,284.61
2022-02-13,284.61
2022-02-14,284.61
2022-02-15,284.61
2022-02-16,284.61
2022-02-17,284.61
2022-02-18,284.61
2022-02-19,284.61
2022-02-20,284.61
2022-02-21,284.61
2022-02-22,284.61
2022-02-23,284.61
2022-02-24,284.61
2022-02-25,284.61
2022-02-26,284.61
2022-02-27,284.61
2022-02-28,284.61
2022-03-01,287.472
2022-03-02,287.472
2022-03-03,287.472
2022-03-04,287.472
2022-03-05,287.472
2022-03-06,287.472
2022-03-07,287.472
2022-03-08,287.472
2022-03-09,287.472
2022-03-10,287.472
2022-03-11,287.472
2022-03-12,287.472
2022-03-13,287.472
2022-03-14,287.472
2022-03-15,287.472
2022-03-16,287.472
2022-03-17,287.472
2022-03-18,287.472
2022-03-19,287.472
2022-03-20,287.472
2022-03-21,287.472
2022-03-22,287.472
2022-03-23,287.472
2022-03-24,287.472
2022-03-25,287.472
2022-03-26,287.472
2022-03-27,287.472
2022-03-28,287.472
2022-03-29,287.472
2022-03-30,287.472
2022-03-31,287.472
2022-04-01,288.611
2022-04-02,288.611
2022-04-03,288.611
2022-04-04,288.611
2022-04-05,288.611
2022-04-06,288.611
2022-04-07,288.611
2022-04-08,288.611
2022-04-09,288.611
2022-04-10,288.611
2022-04-11,288.611
2022-04-12,288.611
2022-04-13,288.611
2022-04-14,288.611
2022-04-15,288.611
2022-04-16,288.611
2022-04-17,288.611
2022-04-18,288.611
2022-04-19,288.611
2022-04-20,288.611
2022-04-21,288.611
2022-04-22,288.611
2022-04-23,288.611
2022-04-24,288.611
2022-04-25,288.611
2022-04-26,288.611
2022-04-27,288.611
2022-04-28,288.611
2022-04-29,288.611
2022-04-30,288.611
2022-05-01,291.268
2022-05-02,291.268
2022-05-03,291.268
2022-05-04,291.268
2022-05-05,291.268
2022-05-06,291.268
2022-05-07,291.268
2022-05-08,291.268
2022-05-09,291.268
2022-05-10,291.268
2022-05-11,291.268
2022-05-12,291.268
2022-05-13,291.268
2022-05-14,291.268
2022-05-15,291.268
2022-05-16,291.268
2022-05-17,291.268
2022-05-18,291.268
2022-05-19,291.268
2022-05-20,291.268
2022-05-21,291.268
2022-05-22,291.268
2022-05-23,291.268
2022-05-24,291.268
2022-05-25,291.268
2022-05-26,291.268
2022-05-27,291.268
2022-05-28,291.268
2022-05-29,291.268
2022-05-30,291.268
2022-05-31,291.268
2022-06-01,294.728
2022-06-02,294.728
2022-06-03,294.728
2022-06-04,294.728
2022-06-05,294.728
2022-06-06,294.728
2022-06-07,294.728
2022-06-08,294.728
2022-06-09,294.728
2022-06-10,294.728
2022-06-11,294.728
2022-06-12,294.728
2022-06-13,294.728
2022-06-14,294.728
2022-06-15,294.728
2022-06-16,294.728
2022-06-17,294.728
2022-06-18,294.728
2022-06-19,294.728
2022-06-20,294.728
2022-06-21,294.728
2022-06-22,294.728
2022-06-23,294.728
2022-06-24,294.728
2022-06-25,294.728
2022-06-26,294.728
2022-06-27,294.728
2022-06-28,294.728
2022-06-29,294.728
2022-06-30,294.728
2022-07-01,294.628
2022-07-02,294.628
2022-07-03,294.628
2022-07-04,294.628
2022-07-05,294.628
2022-07-06,294.628
2022-07-07,294.628
2022-07-08,294.628
2022-07-09,294.628
2022-07-10,294.628
2022-07-11,294.628
2022-07-12,294.628
2022-07-13,294.628
2022-07-14,294.628
2022-07-15,294.628
2022-07-16,294.628
2022-07-17,294.628
2022-07-18,294.628
2022-07-19,294.628
2022-07-20,294.628
2022-07-21,294.628
2022-07-22,294.628
2022-07-23,294.628
2022-07-24,294.628
2022-07-25,294.628
2022-07-26,294.628
2022-07-27,294.628
2022-07-28,294.628
2022-07-29,294.628
2022-07-30,294.628
2022-07-31,294.628
2022-08-01,295.32
2022-08-02,295.32
2022-08-03,295.32
2022-08-04,295.32
2022-08-05,295.32
2022-08-06,295.32
2022-08-07,295.32
2022-08-08,295.32
2022-08-09,295.32
2022-08-10,295.32
2022-08-11,295.32
2022-08-12,295.32
2022-08-13,295.32
2022-08-14,295.32
2022-08-15,295.32
2022-08-16,295.32
2022-08-17,295.32
2022-08-18,295.32
2022-08-19,295.32
2022-08-20,295.32
2022-08-21,295.32
2022-08-22,295.32
2022-08-23,295.32
2022-08-24,295.32
2022-08-25,295.32
2022-08-26,295.32
2022-08-27,295.32
2022-08-28,295.32
2022-08-29,295.32
2022-08-30,295.32
2022-08-31,295.32
2022-09-01,296.539
2022-09-02,296.539
2022-09-03,296.539
2022-09-04,296.539
2022-09-05,296.539
2022-09-06,296.539
2022-09-07,296.539
2022-09-08,296.539
2022-09-09,296.539
2022-09-10,296.539
2022-09-11,296.539
2022-09-12,296.539
2022-09-13,296.539
2022-09-14,296.539
2022-09-15,296.539
2022-09-16,296.539
2022-09-17,296.539
2022-09-18,296.539
2022-09-19,296.539
2022-09-20,296.539
2022-09-21,296.539
2022-09-22,296.539
2022-09-23,296.539
2022-09-24,296.539
2022-09-25,296.539
2022-09-26,296.539
2022-09-27,296.539
2022-09-28,296.539
2022-09-29,296.539
2022-09-30,296.539
2022-10-01,297.987
2022-10-02,297.987
2022-10-03,297.987
2022-10-04,297.987
2022-10-05,297.987
2022-10-06,297.987
2022-10-07,297.987
2022-10-08,297.987
2022-10-09,297.987
2022-10-10,297.987
2022-10-11,297.987
2022-10-12,297.987
2022-10-13,297.987
2022-10-14,297.987
2022-10-15,297.987
2022-10-16,297.987
2022-10-17,297.987
2022-10-18,297.987
2022-10-19,297.987
2022-10-20,297.987
2022-10-21,297.987
2022-10-22,297.987
2022-10-23,297.987
2022-10-24,297.987
2022-10-25,297.987
2022-10-26,297.987
2022-10-27,297.987
2022-10-28,297.987
2022-10-29,297.987
2022-10-30,297.987
2022-10-31,297.987
2022-11-01,298.598
2022-11-02,298.598
2022-11-03,298.598
2022-11-04,298.598
2022-11-05,298.598
2022-11-06,298.598
2022-11-07,298.598
2022-11-08,298.598
2022-11-09,298.598
2022-11-10,298.598
2022-11-11,298.598
2022-11-12,298.598
2022-11-13,298.598
2022-11-14,298.598
2022-11-15,298.598
2022-11-16,298.598
2022-11-17,298.598
2022-11-18,298.598
2022-11-19,298.598
2022-11-20,298.598
2022-11-21,298.598
2022-11-22,298.598
2022-11-23,298.598
2022-11-24,298.598
2022-11-25,298.598
2022-11-26,298.598
2022-11-27,298.598
2022-11-28,298.598
2022-11-29,298.598
2022-11-30,298.598
2022-12-01,298.99
2022-12-02,298.99
2022-12-03,298.99
2022-12-04,298.99
2022-12-05,298.99
2022-12-06,298.99
2022-12-07,298.99
2022-12-08,298.99
2022-12-09,298.99
2022-12-10,298.99
2022-12-11,298.99
2022-12-12,298.99
2022-12-13,298.99
2022-12-14,298.99
2022-12-15,298.99
2022-12-16,298.99
2022-12-17,298.99
2022-12-18,298.99
2022-12-19,298.99
2022-12-20,298.99
2022-12-21,298.99
2022-12-22,298.99
2022-12-23,298.99
2022-12-24,298.99
2022-12-25,298.99
2022-12-26,298.99
2022-12-27,298.99
2022-12-28,298.99
2022-12-29,298.99
2022-12-30,298.99
2022-12-31,298.99
2023-01-01,300.536
2023-01-02,300.536
2023-01-03,300.536
2023-01-04,300.536
2023-01-05,300.536
2023-01-06,300.536
2023-01-07,300.536
2023-01-08,300.536
2023-01-09,300.536
2023-01-10,300.536
2023-01-11,300.536
2023-01-12,300.536
2023-01-13,300.536
2023-01-14,300.536
2023-01-15,300.536
2023-01-16,300.536
2023-01-17,300.536
2023-01-18,300.536
2023-01-19,300.536
2023-01-20,300.536
2023-01-21,300.536
2023-01-22,300.536
2023-01-23,300.536
2023-01-24,300.536
2023-01-25,300.536
2023-01-26,300.536
2023-01-27,300.536
2023-01-28,300.536
2023-01-29,300.536
2023-01-30,300.536
2023-01-31,300.536
2023-02-01,301.648
2023-02-02,301.648
2023-02-03,301.648
2023-02-04,301.648
2023-02-05,301.648
2023-02-06,301.648
2023-02-07,301.648
2023-02-08,301.648
2023-02-09,301.648
2023-02-10,301.648
2023-02-11,301.648
2023-02-12,301.648
2023-02-13,301.648
2023-02-14,301.648
2023-02-15,301.648
2023-02-16,301.648
2023-02-17,301.648
2023-02-18,301.648
2023-02-19,301.648
2023-02-20,301.648
2023-02-21,301.648
2023-02-22,301.648
2023-02-23,301.648
2023-02-24,301.648
2023-02-25,301.648
2023-02-26,301.648
2023-02-27,301.648
2023-02-28,301.648
2023-03-01,301.808
2023-03-02,301.808
2023-03-03,301.808
2023-03-04,301.808
2023-03-05,301.808
2023-03-06,301.808
2023-03-07,301.808
2023-03-08,301.808
2023-03-09,301.808
2023-03-10,301.808
2023-03-11,301.808
2023-03-12,301.808
2023-03-13,301.808
2023-03-14,301.808
2023-03-15,301.808
2023-03-16,301.808
2023-03-17,301.808
2023-03-18,301.808
2023-03-19,301.808
2023-03-20,301.808
2023-03-21,301.808
2023-03-22,301.808
2023-03-23,301.808
2023-03-24,301.808
2023-03-25,301.808
2023-03-26,301.808
2023-03-27,301.808
2023-03-28,301.808
2023-03-29,301.808
2023-03-30,301.808
2023-03-31,301.808
2023-04-01,302.918
2023-04-02,302.918
2023-04-03,302.918
2023-04-04,302.918
2023-04-05,302.918
2023-04-06,302.918
2023-04-07,302.918
2023-04-08,302.918
2023-04-09,302.918
2023-04-10,302.918
2023-04-11,302.918
2023-04-12,302.918
2023-04-13,302.918
2023-04-14,302.918
2023-04-15,302.918
2023-04-16,302.918
2023-04-17,302.918
2023-04-18,302.918
2023-04-19,302.918
2023-04-20,302.918
2023-04-21,302.918
2023-04-22,302.918
2023-04-23,302.918
2023-04-24,302.918
2023-04-25,302.918
2023-04-26,302.918
2023-04-27,302.918
2023-04-28,302.918
2023-04-29,302.918
2023-04-30,302.918
2023-05-01,303.294
2023-05-02,303.294
2023-05-03,303.294
2023-05-04,303.294
2023-05-05,303.294
2023-05-06,303.294
2023-05-07,303.294
2023-05-08,303.294
2023-05-09,303.294
2023-05-10,303.294
2023-05-11,303.294
2023-05-12,303.294
2023-05-13,303.294
2023-05-14,303.294
2023-05-15,303.294
2023-05-16,303.294
2023-05-17,303.294
2023-05-18,303.294
2023-05-19,303.294
2023-05-20,303.294
2023-05-21,303.294
2023-05-22,303.294
2023-05-23,303.294
2023-05-24,303.294
2023-05-25,303.294
2023-05-26,303.294
2023-05-27,303.294
2023-05-28,303.294
2023-05-29,303.294
2023-05-30,303.294
2023-05-31,303.294
2023-06-01,303.841
2023-06-02,303.841
2023-06-03,303.841
2023-06-04,303.841
2023-06-05,303.841
2023-06-06,303.841
2023-06-07,303.841
2023-06-08,303.841
2023-06-09,303.841
2023-06-10,303.841
2023-06-11,303.841
2023-06-12,303.841
2023-06-13,303.841
2023-06-14,303.841
2023-06-15,303.841
2023-06-16,303.841
2023-06-17,303.841
2023-06-18,303.841
2023-06-19,303.841
2023-06-20,303.841
2023-06-21,303.841
2023-06-22,303.841
2023-06-23,303.841
2023-06-24,303.841
2023-06-25,303.841
2023-06-26,303.841
2023-06-27,303.841
2023-06-28,303.841
2023-06-29,303.841
2023-06-30,303.841
2023-07-01,304.348
2023-07-02,304.348
2023-07-03,304.348
2023-07-04,304.348
2023-07-05,304.348
2023-07-06,304.348
2023-07-07,304.348
2023-07-08,304.348
2023-07-09,304.348
2023-07-10,304.348
2023-07-11,304.348
2023-07-12,304.348
2023-07-13,304.348
2023-07-14,304.348
2023-07-15,304.348
2023-07-16,304.348
2023-07-17,304.348
2023-07-18,304.348
2023-07-19,304.348
2023-07-20,304.348
2023-07-21,304.348
2023-07-22,304.348
2023-07-23,304.348
2023-07-24,304.348
2023-07-25,304.348
2023-07-26,304.348
2023-07-27,304.348
2023-07-28,304.348
2023-07-29,304.348
2023-07-30,304.348
2023-07-31,304.348
2023-08-01,306.269
2023-08-02,306.269
2023-08-03,306.269
2023-08-04,306.269
2023-08-05,306.269
2023-08-06,306.269
2023-08-07,306.269
2023-08-08,306.269
2023-08-09,306.269
2023-08-10,306.269
2023-08-11,306.269
2023-08-12,306.269
2023-08-13,306.269
2023-08-14,306.269
2023-08-15,306.269
2023-08-16,306.269
2023-08-17,306.269
2023-08-18,306.269
2023-08-19,306.269
2023-08-20,306.269
2023-08-21,306.269
2023-08-22,306.269
2023-08-23,306.269
2023-08-24,306.269
2023-08-25,306.269
2023-08-26,306.269
2023-08-27,306.269
2023-08-28,306.269
2023-08-29,306.269
2023-08-30,306.269
2023-08-31,306.269
2023-09-01,307.481
2023-09-02,307.481
2023-09-03,307.481
2023-09-04,307.481
2023-09-05,307.481
2023-09-06,307.481
2023-09-07,307.481
2023-09-08,307.481
2023-09-09,307.481
2023-09-10,307.481
2023-09-11,307.481
2023-09-12,307.481
2023-09-13,307.481
2023-09-14,307.481
2023-09-15,307.481
2023-09-16,307.481
2023-09-17,307.481
2023-09-18,307.481
2023-09-19,307.481
2023-09-20,307.481
2023-09-21,307.481
2023-09-22,307.481
2023-09-23,307.481
2023-09-24,307.481
2023-09-25,307.481
2023-09-26,307.481
2023-09-27,307.481
2023-09-28,307.481
2023-09-29,307.481
2023-09-30,307.481
