Date,CPI_CPI,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Adj Close,XRP_Volume,DJIA_DJIA,STICKY_STICKY,Ethereum_Open,Ethereum_High,Ethereum_Low,Ethereum_Close,Ethereum_Adj Close,Ethereum_Volume,Litecoin_Open,Litecoin_High,Litecoin_Low,Litecoin_Close,Litecoin_Adj Close,Litecoin_Volume,Bitcoin_Open,Bitcoin_High,Bitcoin_Low,Bitcoin_Close,Bitcoin_Adj Close,Bitcoin_Volume,Cardano_Open,Cardano_High,Cardano_Low,Cardano_Close,Cardano_Adj Close,Cardano_Volume,10Y_Inflation_10Y_Inflation,VIX_OPEN,VIX_HIGH,VIX_LOW,VIX_CLOSE,real_interest_rate_10Y_real_interest_rate_10Y,SP500_SP500,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Adj Close,BNB_Volume
2020-03-16,258.124,0.153885,0.153885,0.13322,0.141063,0.141063,2646513874.0,20188.52,2.647379,124.996117,124.996117,105.17144,110.605873,110.605873,15984904590.0,36.445911,36.445911,30.608006,32.876217,32.876217,4079630236,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430,0.027111,0.027111,0.02222,0.024121,0.024121,94985577.0,0.99,57.83,83.56,57.83,82.69,-0.12783745,2386.13,10.425869,10.425869,8.6767,9.38605,9.38605,314940366.0
2020-03-17,258.124,0.140982,0.150964,0.140982,0.144524,0.144524,2134494360.0,21237.38,2.647379,110.406784,118.988281,110.406784,113.942749,113.942749,12087490572.0,32.903088,35.421474,32.786667,33.563869,33.563869,3289527849,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935,0.02411,0.026211,0.02411,0.025243,0.025243,75837864.0,0.99,82.69,84.83,70.37,75.91,-0.12783745,2529.19,9.36542,10.447901,9.36542,10.077175,10.077175,288591005.0
2020-03-18,258.124,0.144673,0.146911,0.140783,0.1431,0.1431,1964626837.0,19898.92,2.647379,113.857643,116.021622,111.743111,114.84227,114.84227,11617854009.0,33.555664,34.13905,32.781597,33.684177,33.684177,3170415992,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,37878801016,0.025209,0.025993,0.024609,0.025336,0.025336,77546807.0,0.99,69.37,85.47,69.37,76.45,-0.12783745,2398.1,10.036181,10.23606,9.760224,10.119137,10.119137,264539835.0
2020-03-19,258.124,0.143159,0.170475,0.14313,0.165037,0.165037,2590533670.0,20087.19,2.647379,114.839828,140.527725,114.732864,136.593857,136.593857,16396753275.0,33.721718,40.229843,33.712875,39.073765,39.073765,4157185543,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797,0.025315,0.031715,0.025305,0.030451,0.030451,119348856.0,0.99,80.62,84.26,68.57,72.0,-0.12783745,2409.39,10.118399,12.601567,10.118399,12.27964,12.27964,407534104.0
2020-03-20,258.124,0.165092,0.173812,0.149187,0.156868,0.156868,2946481356.0,19173.98,2.647379,136.649277,150.853806,122.605659,132.737167,132.737167,18960388062.0,39.108093,43.326027,35.585869,38.131954,38.131954,4537692970,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,54442976103,0.030415,0.033702,0.027493,0.029368,0.029368,142131507.0,0.99,67.86,69.51,57.42,66.04,-0.12783745,2304.92,12.280426,13.623344,10.738794,11.875867,11.875867,433929425.0
2020-03-21,258.124,0.156715,0.160544,0.153647,0.158179,0.158179,2068099167.0,18979.963333333333,2.647379,133.101761,135.972412,127.163757,132.81871,132.81871,13684083308.0,38.077866,39.336178,36.947292,38.342327,38.342327,3438721430,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390880,0.029366,0.030272,0.028104,0.029414,0.029414,94598889.0,0.99,69.93333333333334,71.92,58.43333333333334,64.55666666666667,-0.12783745,2282.4133333333334,11.901004,12.312918,11.348414,12.057991,12.057991,386174572.0
2020-03-22,258.124,0.158121,0.161106,0.149621,0.150214,0.150214,1864979798.0,18785.946666666667,2.647379,132.851135,136.151642,122.909332,123.321152,123.321152,12497707224.0,38.371738,39.477177,35.498974,35.628056,35.628056,3148219029,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740,0.029446,0.030256,0.027013,0.027089,0.027089,78698656.0,0.99,72.00666666666666,74.33,59.446666666666665,63.07333333333334,-0.12783745,2259.9066666666668,12.080737,12.39244,11.138777,11.158228,11.158228,308670064.0
2020-03-23,258.124,0.149929,0.157933,0.14919,0.157419,0.157419,2117431211.0,18591.93,2.647379,123.365982,134.911606,121.867882,134.911606,134.911606,14149877968.0,35.577431,38.845856,35.416386,38.765766,38.765766,3598154774,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,46491916000,0.027089,0.029082,0.026753,0.029082,0.029082,92453324.0,0.99,74.08,76.74,60.46,61.59,-0.12783745,2237.4,11.158228,12.125857,10.925769,12.117715,12.117715,359015601.0
2020-03-24,258.124,0.157574,0.163493,0.156824,0.162255,0.162255,2155981658.0,20704.91,2.647379,135.194138,141.948532,133.168777,138.761444,138.761444,14609068673.0,38.747993,40.754646,38.268036,40.490646,40.490646,3331925793,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672,0.029092,0.030251,0.028717,0.030163,0.030163,88827461.0,0.99,58.76,61.88,36.24,61.67,-0.12783745,2447.33,12.116398,12.571411,11.850914,12.40122,12.40122,333522129.0
2020-03-25,258.124,0.16229,0.163891,0.158634,0.161633,0.161633,2096308696.0,21200.55,2.647379,138.914963,141.403793,134.30423,136.195892,136.195892,13433092920.0,40.479458,40.696136,38.545746,39.151222,39.151222,3133347522,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,44590107888,0.030187,0.030441,0.028975,0.029438,0.029438,83388813.0,0.99,61.44,68.86,58.03,63.95,-0.12783745,2475.56,12.403792,12.630493,12.119498,12.3243,12.3243,288895593.0
2020-03-26,258.124,0.16168,0.175916,0.160422,0.175019,0.175019,2236102811.0,22552.17,2.647379,136.190674,138.830566,134.886032,138.361557,138.361557,11367261176.0,39.172966,40.170464,38.787258,40.160599,40.160599,2827963692,6675.170898,6735.463867,6590.962891,6716.44043,6716.44043,35319797642,0.029438,0.030742,0.029351,0.030727,0.030727,81633746.0,0.99,65.67,67.06,57.66,61.0,-0.12783745,2630.07,12.325833,13.217611,12.261119,13.217611,13.217611,299218749.0
2020-03-27,258.124,0.175003,0.186385,0.170564,0.176195,0.176195,2849306896.0,21636.78,2.647379,138.369934,139.902695,133.937943,133.937943,133.937943,11396286629.0,40.183334,40.595192,38.885971,38.918476,38.918476,2962853270,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,34585598367,0.030729,0.03121,0.029214,0.029301,0.029301,85517314.0,0.99,64.95,69.1,61.8,65.54,-0.12783745,2541.47,13.221527,13.279883,12.5075,12.523257,12.523257,263730266.0
2020-03-28,258.124,0.175932,0.179475,0.167561,0.175783,0.175783,2689925753.0,21867.01333333333,2.647379,134.032745,134.032745,126.962189,130.986496,130.986496,12162403960.0,38.862179,39.329887,37.102375,38.873756,38.873756,3119837445,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901,0.029254,0.029977,0.02819,0.029771,0.029771,85338156.0,0.99,65.4,68.63,60.06666666666666,62.720000000000006,-0.12783745,2569.863333333333,12.533824,12.533892,11.815067,12.193113,12.193113,256061862.0
2020-03-29,258.124,0.17568,0.176066,0.163225,0.163829,0.163829,1996124443.0,22097.246666666662,2.647379,131.015335,131.174088,125.45005,125.583733,125.583733,9938133669.0,38.86528,38.93475,37.210598,37.332542,37.332542,2683734233,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690931,0.029738,0.029849,0.028225,0.028249,0.028249,71027469.0,0.99,65.85,68.16,58.333333333333336,59.9,-0.12783745,2598.2566666666667,12.188286,12.280672,11.387922,11.441221,11.441221,218854042.0
2020-03-30,258.124,0.163762,0.17417,0.163176,0.172171,0.172171,2131319206.0,22327.48,2.647379,125.577896,133.911469,125.28968,132.904541,132.904541,11841123306.0,37.264854,39.324711,37.260727,39.13829,39.13829,3318334905,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525,0.028218,0.030072,0.028124,0.029873,0.029873,81661518.0,0.99,66.3,67.69,56.6,57.08,-0.12783745,2626.65,11.422389,12.37635,11.344166,12.286843,12.286843,305631180.0
2020-03-31,258.124,0.172134,0.177883,0.171549,0.174563,0.174563,2101862050.0,21917.16,2.647379,132.820923,134.274139,131.652893,133.593567,133.593567,11065246317.0,39.119137,39.372299,38.681515,39.299103,39.299103,3359087002,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812,0.029825,0.030636,0.029682,0.030553,0.030553,79871856.0,0.99,56.69,58.75,50.88,53.54,-0.12783745,2584.59,12.282616,12.740154,12.231622,12.581606,12.581606,372566080.0
2020-04-01,256.092,0.174315,0.175323,0.169134,0.175323,0.175323,2053108172.0,20943.51,2.226352,133.61232,135.634552,129.730942,135.634552,135.634552,12456564435.0,39.284687,39.380814,37.445934,39.380814,39.380814,3303999600,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,40346426266,0.030553,0.030855,0.029555,0.030855,0.030855,92295629.0,1.1,57.38,60.59,52.76,57.06,-0.11159442,2470.5,12.581606,12.741603,12.057843,12.741603,12.741603,332222983.0
2020-04-02,256.092,0.17518,0.183321,0.17431,0.17864,0.17864,2352651038.0,21413.44,2.226352,135.732178,146.787094,135.732178,142.029144,142.029144,15322861686.0,39.36348,41.645641,39.254028,39.874168,39.874168,3985953572,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124,0.030841,0.033057,0.030841,0.031984,0.031984,106987595.0,1.1,54.46,57.24,50.45,50.91,-0.11159442,2526.9,12.725065,13.545909,12.607051,13.066639,13.066639,398592822.0
2020-04-03,256.092,0.178769,0.182728,0.176886,0.179467,0.179467,2106869711.0,21052.53,2.226352,142.110458,146.899872,139.619385,142.091309,142.091309,13184603402.0,39.88763,41.0844,39.684814,40.359135,40.359135,3482692346,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504903,0.031961,0.032715,0.031707,0.032295,0.032295,89797916.0,1.1,51.11,52.29,46.74,46.8,-0.11159442,2488.65,13.048226,13.565355,13.002647,13.373008,13.373008,406426751.0
2020-04-04,256.092,0.179612,0.1823,0.178305,0.181732,0.181732,1793826153.0,21595.016666666663,2.226352,142.215179,145.377304,140.121826,145.219391,145.219391,11946658257.0,40.344578,40.833725,39.964409,40.675556,40.675556,3229457622,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988584,0.032295,0.032559,0.03187,0.032505,0.032505,89146987.0,1.1,48.79666666666667,50.10333333333333,45.64333333333334,46.28,-0.11159442,2546.9933333333333,13.373008,14.010611,13.222752,13.824528,13.824528,416644565.0
2020-04-05,256.092,0.181764,0.181996,0.177277,0.179406,0.179406,1660971367.0,22137.50333333333,2.226352,145.261017,146.128525,142.102081,143.546646,143.546646,11280993591.0,40.690037,40.999851,39.928326,40.670139,40.670139,3084146015,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,29510409856,0.032517,0.032562,0.0317,0.032003,0.032003,64845688.0,1.1,46.48333333333333,47.91666666666666,44.54666666666667,45.76,-0.11159442,2605.3366666666666,13.815948,13.967373,13.470547,13.734116,13.734116,398954313.0
2020-04-06,256.092,0.179628,0.195865,0.179359,0.195506,0.195506,2529832372.0,22679.99,2.226352,143.608215,169.272644,143.544601,169.13588,169.13588,21636382525.0,40.658787,44.494198,40.544903,44.391121,44.391121,4287968687,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615,0.031999,0.035617,0.031934,0.035616,0.035616,117138445.0,1.1,44.17,45.73,43.45,45.24,-0.11159442,2663.68,13.731032,15.117117,13.693695,15.084521,15.084521,491814166.0
2020-04-07,256.092,0.195686,0.203868,0.191207,0.192093,0.192093,2626151910.0,22653.86,2.226352,169.147446,175.204132,164.203323,165.101944,165.101944,21659346091.0,44.402138,47.20174,44.114861,44.667931,44.667931,4391267713,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482668,0.035655,0.036869,0.034845,0.035137,0.035137,117230378.0,1.1,44.83,47.51,43.51,46.7,-0.11159442,2659.41,15.070906,15.450988,14.373001,14.681547,14.681547,452816635.0
2020-04-08,256.092,0.192137,0.201275,0.191408,0.200869,0.200869,2091042647.0,23433.57,2.226352,165.240326,173.210266,164.493195,172.641739,172.641739,17063110836.0,44.678623,46.753803,44.350834,46.319859,46.319859,3831132142,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549,0.035131,0.036595,0.03512,0.036314,0.036314,100892761.0,1.1,45.9,47.28,42.53,43.35,-0.11159442,2749.98,14.694789,15.262303,14.562204,15.056076,15.056076,434986928.0
2020-04-09,256.092,0.200973,0.201336,0.195926,0.198257,0.198257,1878628668.0,23719.37,2.226352,172.761261,172.897781,167.987122,170.807144,170.807144,14901696210.0,46.348034,46.583435,45.174339,46.384979,46.384979,3628019378,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178,0.036279,0.036597,0.035574,0.036198,0.036198,86398497.0,1.1,43.0,45.73,41.39,41.67,-0.11159442,2789.82,15.067224,15.184843,14.764309,15.062604,15.062604,444821353.0
2020-04-10,256.092,0.198156,0.198783,0.183706,0.187464,0.187464,2105282079.0,23555.07,2.226352,170.829269,170.949768,154.914474,158.412445,158.412445,17980944616.0,46.400341,46.468353,41.331821,42.269814,42.269814,4008964133,7303.81543,7303.81543,6802.475098,6865.493164,6865.493164,43622840992,0.036162,0.036239,0.032544,0.033215,0.033215,95977717.0,1.1,43.4,45.5575,41.335,41.545,-0.11159442,2775.73,15.060228,15.108041,13.59267,13.737724,13.737724,394331907.0
2020-04-11,256.092,0.187451,0.192394,0.186113,0.188063,0.188063,1847482831.0,23500.303333333333,2.226352,158.538986,161.167572,155.29834,158.216019,158.216019,13555089447.0,42.256741,42.966843,41.688248,42.319099,42.319099,3374908252,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,31222085946,0.033215,0.034012,0.032772,0.033354,0.033354,75648111.0,1.1,43.8,45.385,41.28,41.42,-0.11159442,2771.03,13.737724,14.067329,13.613005,13.804288,13.804288,364313702.0
2020-04-12,256.092,0.188229,0.193848,0.187617,0.190135,0.190135,2087857417.0,23445.536666666667,2.226352,158.232391,164.516953,156.320511,161.142426,161.142426,15123721386.0,42.320835,43.286934,42.007198,42.450287,42.450287,3639638078,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632,0.033329,0.034668,0.033075,0.033806,0.033806,73751090.0,1.1,44.2,45.2125,41.225,41.295,-0.11159442,2766.33,13.812086,14.745192,13.729534,14.375111,14.375111,414752932.0
2020-04-13,256.092,0.190533,0.190533,0.181808,0.187732,0.187732,2253497429.0,23390.77,2.226352,160.720673,160.749695,151.614487,156.279556,156.279556,16465282133.0,42.499252,42.499252,39.959061,41.204342,41.204342,3998289644,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,38619308647,0.033782,0.033831,0.03207,0.033107,0.033107,84000834.0,1.1,44.6,45.04,41.17,41.17,-0.11159442,2761.63,14.404006,15.048384,13.723426,15.034427,15.034427,459561236.0
2020-04-14,256.092,0.187808,0.188985,0.184262,0.185335,0.185335,1889687587.0,23949.76,2.226352,156.355957,160.944275,155.865936,157.59639,157.59639,14723156630.0,41.222858,41.823635,40.677822,41.053841,41.053841,3713345006,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434052,0.033123,0.033686,0.032781,0.032974,0.032974,74633336.0,1.1,40.24,40.57,37.31,37.76,-0.11159442,2846.06,15.012063,15.916357,14.836449,15.525076,15.525076,515331620.0
2020-04-15,256.092,0.18536,0.189266,0.181155,0.18127,0.18127,1963736221.0,23504.35,2.226352,157.565643,160.711121,152.802841,153.286896,153.286896,14171753737.0,41.080093,41.708031,39.449886,39.589069,39.589069,3696959521,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311031,0.032959,0.033695,0.031839,0.031863,0.031863,68238171.0,1.1,39.4,43.23,39.34,40.84,-0.11159442,2783.36,15.542678,15.840276,14.542898,14.593927,14.593927,425648054.0
2020-04-16,256.092,0.181254,0.191235,0.177414,0.190104,0.190104,2610251456.0,23537.68,2.226352,153.200424,173.157272,150.359421,172.157379,172.157379,22910469236.0,39.643715,43.014286,38.601559,42.689018,42.689018,4985504369,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242377,0.0319,0.034612,0.031242,0.034408,0.034408,101314083.0,1.1,41.92,43.02,39.87,40.11,-0.11159442,2799.55,14.581246,15.70273,14.236704,15.70273,15.70273,478820058.0
2020-04-17,256.092,0.190252,0.192006,0.187614,0.190202,0.190202,1887808776.0,24242.49,2.226352,172.279419,174.275909,169.751572,171.63858,171.63858,16714684266.0,42.675053,43.214794,42.000957,42.745037,42.745037,4096625538,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,32513423567,0.034428,0.034904,0.034291,0.034573,0.034573,79385033.0,1.1,39.5,40.26,37.63,38.15,-0.11159442,2874.56,15.700993,15.941592,15.352086,15.735083,15.735083,396448352.0
2020-04-18,256.092,0.189911,0.195356,0.18982,0.194925,0.194925,1918245143.0,24045.14,2.226352,171.618073,187.940475,171.618073,186.914001,186.914001,20160323443.0,42.751598,44.381767,42.533524,44.362896,44.362896,4508378329,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,32447188386,0.034623,0.036821,0.034575,0.036553,0.036553,89893451.0,1.1,39.89333333333333,41.45,38.38,40.04333333333333,-0.11159442,2857.4266666666667,15.746321,16.717245,15.730496,16.593172,16.593172,479760692.0
2020-04-19,256.092,0.195004,0.196344,0.190793,0.190859,0.190859,1904866741.0,23847.79,2.226352,186.861984,188.098923,180.120819,181.61496,181.61496,19146038381.0,44.348003,44.506847,42.596107,42.63475,42.63475,4563334114,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215,0.036573,0.036838,0.03563,0.035816,0.035816,87523446.0,1.1,40.28666666666667,42.64,39.13,41.93666666666667,-0.11159442,2840.293333333333,16.607388,16.707396,16.098928,16.139933,16.139933,402957217.0
2020-04-20,256.092,0.190821,0.1949,0.181831,0.18349,0.18349,2364973860.0,23650.44,2.226352,181.480225,186.083542,170.321274,172.297165,172.297165,21266681335.0,42.674625,43.375874,40.462975,40.828384,40.828384,4293209435,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,37747113936,0.035806,0.036705,0.034158,0.034177,0.034177,94301265.0,1.1,40.68,43.83,39.88,43.83,-0.11159442,2823.16,16.140429,16.455177,15.013521,15.085403,15.085403,398870343.0
2020-04-21,256.092,0.183337,0.185644,0.182762,0.184328,0.184328,1912728846.0,23018.88,2.226352,172.017715,175.178467,170.552841,172.737701,172.737701,16458767984.0,40.809624,41.261909,40.416969,41.040142,41.040142,3954491838,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511,0.03416,0.034995,0.034032,0.0347,0.0347,86348515.0,1.1,44.28,47.77,43.77,45.41,-0.11159442,2736.56,15.06384,15.490221,14.883614,15.205772,15.205772,390367736.0
2020-04-22,256.092,0.184175,0.189676,0.18312,0.18797,0.18797,1783803231.0,23475.82,2.226352,172.670395,183.751007,171.826599,182.599579,182.599579,17994666395.0,40.993271,42.320145,40.688766,41.887413,41.887413,4029531589,6879.44043,7145.865723,6867.781738,7117.20752,7117.20752,33249153866,0.034688,0.036733,0.034544,0.036559,0.036559,78891247.0,1.1,44.91,45.07,41.41,41.98,-0.11159442,2799.31,15.20113,15.845876,15.017928,15.69316,15.69316,395820106.0
2020-04-23,256.092,0.187889,0.19479,0.186766,0.191711,0.191711,2271111354.0,23515.26,2.226352,182.620178,189.088867,180.340652,185.028671,185.028671,21275740032.0,41.877735,43.367367,41.433205,42.937214,42.937214,4757478698,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316,0.03657,0.041847,0.036524,0.040605,0.040605,162468134.0,1.1,41.3,42.47,39.06,41.38,-0.11159442,2797.8,15.702654,16.146147,15.526531,16.006208,16.006208,446947832.0
2020-04-24,256.092,0.191876,0.196722,0.19171,0.193665,0.193665,1853837706.0,23775.27,2.226352,185.222107,190.210388,185.222107,189.236938,189.236938,16788555028.0,42.994709,45.172287,42.944038,44.810452,44.810452,4786600723,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526286,0.040617,0.043843,0.040617,0.041868,0.041868,176233806.0,1.1,41.91,42.08,35.6,35.93,-0.11159442,2836.74,15.992483,16.316772,15.889086,16.016418,16.016418,375266800.0
